Status,Sharpe,Fitness,Returns(%),Drawdown(%),Margin(bps),Turnover(%),Universe,Delay,Decay,Neutralization,FailedChecks,Code,,
SUCCESS,-0.2700,-0.0700,-0.7800,13.9600,-1.2300,12.7200,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;LOW_2Y_SHARPE,"zscore(group_neutralize(rank(ts_mean(probability_second_bucket_one_day_label_one_15,30))-rank(ts_mean(probability_second_bucket_one_day_label_one_16,20)),industry))"
SUCCESS,-0.2300,-0.0600,-0.9300,13.2300,-1.2900,14.4800,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;LOW_2Y_SHARPE,"zscore(group_neutralize(rank(ts_mean(probability_second_quantile_one_day_bucket_one_14,20))-rank(ts_mean(probability_second_bucket_ten_day_label_one_17,15)),industry))"
SUCCESS,3.3200,1.4300,10.1800,2.6400,3.7100,54.9000,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SUB_UNIVERSE_SHARPE,"rank(ts_zscore(probability_second_quantile_one_day_bucket_one_13,60))-rank(ts_zscore(probability_third_bucket_five_day_label_one_17,5))"
SUCCESS,4.8800,2.9000,13.3900,2.3100,7.0500,38.0000,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SUB_UNIVERSE_SHARPE,"rank(ts_zscore(probability_second_quantile_ten_day_bucket_one_14,106))-rank(ts_zscore(probability_second_quantile_five_day_bucket_zero_13,30))"
SUCCESS,0.2600,0.0600,0.7500,6.4600,1.7500,8.5300,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"normalize(ts_decay_linear(group_neutralize(rank(ts_ir(probability_second_quantile_five_day_bucket_zero_131,30)),sector),4))"
REQUEST_FAILED,,,,,,,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,,"ts_rank(probability_third_bucket_five_day_label_two_18,10)+ts_rank(probability_third_bucket_one_day_label_one_15,10)"
SUCCESS,-1.0000,-0.2500,-2.6200,27.9400,-1.2800,40.8800,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;LOW_2Y_SHARPE,"rank(ts_zscore(probability_second_quantile_five_day_bucket_zero_131,252))-rank(ts_zscore(probability_second_quantile_one_day_bucket_zero_13,62))"
SUCCESS,2.0700,1.4900,6.5200,5.4300,15.3800,8.4800,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,,"zscore(group_neutralize(rank(ts_mean(probability_second_bucket_ten_day_label_one_15,30))-rank(ts_mean(probability_second_bucket_one_day_label_zero_17,20)),industry))"
SUCCESS,0.4400,0.1300,1.1400,4.6700,3.9600,5.7400,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"normalize(ts_decay_linear(group_neutralize(rank(ts_ir(probability_second_quantile_ten_day_bucket_one_141,60)),sector),4))"
SUCCESS,3.6900,1.9600,10.9100,4.1600,5.6700,38.5100,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,,"ts_rank(probability_second_bucket_ten_day_label_one_16,120)+ts_rank(probability_second_bucket_one_day_label_one_15,180)"
SUCCESS,-0.6700,-0.1600,-1.7800,23.9200,-1.0800,32.9800,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize(rank(ts_zscore(probability_second_quantile_one_day_bucket_one_14,120))*rank(probability_second_quantile_one_day_bucket_zero_13),subindustry)),3))"
SUCCESS,3.6700,1.8900,9.1400,2.6000,5.3300,34.3100,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,,"group_neutralize(ts_rank(probability_second_bucket_ten_day_label_one_15,60)-ts_rank(probability_second_bucket_ten_day_label_zero_16,30),industry)"
SUCCESS,0.7700,0.1700,1.9700,5.1900,0.9800,40.0800,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"power(rank(probability_second_quantile_one_day_bucket_zero_13/(probability_second_quantile_five_day_bucket_zero_14+0.0001)),2)"
SUCCESS,1.0600,0.4800,4.9800,12.6800,4.1400,24.0700,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;LOW_2Y_SHARPE,"power(rank(probability_second_quantile_ten_day_bucket_one_13/(probability_third_bucket_one_day_label_one_15+0.0001)),2)"
SUCCESS,0.3200,0.0700,0.8400,5.1300,0.8600,19.6200,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"normalize(ts_decay_linear(group_neutralize(rank(ts_ir(probability_second_bucket_one_day_label_one_16,10)),sector),4))"
SUCCESS,2.2700,1.2500,8.1400,7.3200,6.0400,26.9300,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,,"power(rank(probability_second_quantile_five_day_bucket_one_142/(probability_third_bucket_five_day_label_zero_17+0.0001)),2)"
SUCCESS,-0.2100,-0.0200,-0.5300,12.9100,-0.2300,45.9700,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"ts_rank(probability_second_quantile_one_day_bucket_zero_131/(probability_second_quantile_ten_day_bucket_zero_15+0.0001),20)"
SUCCESS,1.8900,0.8800,4.8400,2.7700,4.3300,22.3200,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,,"normalize(ts_decay_linear(zscore(group_neutralize(rank(ts_zscore(probability_third_bucket_five_day_label_one_15,120))*rank(probability_second_quantile_five_day_bucket_one_13),subindustry)),3))"
SUCCESS,-0.2100,-0.0200,-0.5200,10.9500,-0.2200,47.3300,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;LOW_2Y_SHARPE,"rank(ts_zscore(probability_second_bucket_one_day_label_zero_18,20))-rank(ts_zscore(probability_second_quantile_ten_day_bucket_zero_15,10))"
SUCCESS,-3.1200,-1.4200,-8.1000,83.9800,-4.1500,39.0300,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"ts_rank(probability_third_bucket_five_day_label_one_17,20)+ts_rank(probability_second_quantile_ten_day_bucket_zero_15,20)"
SUCCESS,-2.4500,-1.2500,-6.9000,72.9000,-5.2300,26.3900,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize(rank(ts_delta(probability_second_bucket_one_day_label_zero_18,252))-rank(ts_delta(probability_second_bucket_ten_day_label_one_15,20)),industry)),5))"
SUCCESS,5.0800,3.2400,14.3900,2.6100,8.1200,35.4600,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SUB_UNIVERSE_SHARPE,"rank(ts_zscore(probability_second_quantile_ten_day_bucket_one_13,252))-rank(ts_zscore(probability_second_quantile_five_day_bucket_zero_14,180))"
SUCCESS,-3.9500,-1.7200,-12.2400,126.6800,-3.8100,64.2100,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;LOW_2Y_SHARPE,"ts_rank(probability_second_quantile_five_day_bucket_zero_131,5)+ts_rank(probability_second_bucket_one_day_label_zero_18,20)"
SUCCESS,-2.1800,-0.8600,-7.1200,75.0800,-3.0900,46.0300,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize(rank(ts_delta(probability_second_bucket_one_day_label_zero_18,5))-rank(ts_delta(probability_second_quantile_one_day_bucket_one_14,5)),industry)),5))"
SUCCESS,1.6900,0.4900,4.3800,3.3800,1.6600,52.6700,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,,"ts_rank(probability_third_bucket_one_day_label_one_15,5)+ts_rank(probability_second_bucket_one_day_label_one_16,30)"
SUCCESS,0.6700,0.2800,2.1700,6.8400,11.5300,3.7600,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"normalize(ts_decay_linear(group_neutralize(rank(ts_ir(probability_second_quantile_ten_day_bucket_zero_15,106)),sector),4))"
SUCCESS,0.1100,0.0100,0.3100,4.9700,0.3000,20.8300,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;LOW_2Y_SHARPE,"zscore(group_neutralize(rank(ts_mean(probability_second_quantile_five_day_bucket_one_142,20))-rank(ts_mean(probability_second_quantile_one_day_bucket_one_141,10)),industry))"
SUCCESS,0.3100,0.1000,1.3100,10.3700,11.4600,2.2900,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"normalize(ts_decay_linear(group_neutralize(rank(ts_ir(probability_second_quantile_one_day_bucket_one_131,252)),sector),4))"
SUCCESS,5.1400,3.4200,14.9800,2.2400,8.8600,33.8300,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,,"power(rank(probability_second_quantile_five_day_bucket_one_141/(probability_second_quantile_ten_day_bucket_zero_15+0.0001)),2)"
SUCCESS,4.6300,2.6800,12.6200,2.5900,6.7200,37.5300,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,,"ts_rank(probability_third_bucket_five_day_label_two_18/(probability_third_bucket_five_day_label_zero_15+0.0001),106)"
SUCCESS,0.6900,0.3000,2.4000,5.9000,8.2800,5.8000,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;LOW_2Y_SHARPE,"zscore(group_neutralize(rank(ts_mean(probability_second_bucket_one_day_label_one_15,60))-rank(ts_mean(probability_third_bucket_one_day_label_one_16,180)),industry))"
SUCCESS,3.8000,2.2200,9.8900,1.8100,6.8400,28.9100,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize(rank(ts_zscore(probability_second_quantile_five_day_bucket_one_141,252))*rank(probability_second_quantile_five_day_bucket_one_142),subindustry)),3))"
SUCCESS,-0.6100,-0.1000,-1.5900,19.8300,-0.5500,57.4300,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"ts_rank(probability_second_quantile_five_day_bucket_one_13,5)+ts_rank(probability_second_quantile_one_day_bucket_zero_13,15)"
SUCCESS,0.1100,0.0200,0.4500,20.1600,0.6800,13.4500,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;LOW_2Y_SHARPE,"zscore(group_neutralize(rank(ts_mean(probability_third_bucket_five_day_label_two_18,5))-rank(ts_mean(probability_second_quantile_five_day_bucket_one_141,62)),industry))"
SUCCESS,-1.6200,-0.6100,-4.2900,44.6700,-2.8700,29.9300,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"ts_rank(probability_second_quantile_one_day_bucket_one_131/(probability_third_bucket_five_day_label_two_18+0.0001),120)"
SUCCESS,0.4700,0.1900,1.9900,8.7600,16.0200,2.4900,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"normalize(ts_decay_linear(group_neutralize(rank(ts_ir(probability_second_bucket_ten_day_label_one_17,252)),sector),4))"
SUCCESS,0.9800,0.3300,2.3800,3.8900,2.3400,20.3900,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize(rank(ts_delta(probability_third_bucket_five_day_label_one_16,106))-rank(ts_delta(probability_second_quantile_ten_day_bucket_zero_14,30)),industry)),5))"
SUCCESS,-3.9700,-2.3300,-12.3100,127.6500,-6.8800,35.7700,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize(rank(ts_zscore(probability_second_quantile_one_day_bucket_zero_14,106))*rank(probability_second_quantile_one_day_bucket_zero_13),subindustry)),3))"
SUCCESS,1.1100,0.3400,2.8400,4.5300,1.8800,30.1500,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;LOW_2Y_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize(rank(ts_delta(probability_second_quantile_five_day_bucket_one_13,60))-rank(ts_delta(probability_second_bucket_one_day_label_one_15,5)),industry)),5))"
SUCCESS,-2.3700,-1.1500,-6.6900,69.0500,-4.7300,28.2700,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"group_zscore(ts_rank(probability_third_bucket_five_day_label_one_15/(probability_second_bucket_one_day_label_one_17+0.0001),106),industry)"
SUCCESS,3.3900,1.8000,9.2900,1.9100,5.6500,32.9000,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,,"power(rank(probability_second_quantile_ten_day_bucket_one_131/(probability_second_quantile_five_day_bucket_one_142+0.0001)),2)"
SUCCESS,0.6200,0.1500,1.5700,6.5300,1.1100,28.4100,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;LOW_2Y_SHARPE,"group_zscore(ts_rank(probability_second_quantile_one_day_bucket_zero_141/(probability_third_bucket_one_day_label_one_16+0.0001),60),industry)"
SUCCESS,1.1200,0.3400,2.7800,4.2300,1.8000,30.8300,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,,"ts_rank(probability_third_bucket_one_day_label_one_15/(probability_second_quantile_five_day_bucket_zero_131+0.0001),30)"
SUCCESS,1.2600,0.5300,3.5700,4.3300,3.5900,19.8800,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;LOW_2Y_SHARPE,"zscore(group_neutralize(rank(ts_mean(probability_second_quantile_five_day_bucket_one_141,5))-rank(ts_mean(probability_second_bucket_ten_day_label_one_17,30)),industry))"
SUCCESS,-0.3800,-0.0900,-1.0800,16.6800,-1.0400,20.7500,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"rank(ts_zscore(probability_third_bucket_five_day_label_one_15,252))-rank(ts_zscore(probability_third_bucket_one_day_label_one_15,30))"
SUCCESS,4.3300,2.1400,12.5500,2.6100,4.9000,51.2800,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SUB_UNIVERSE_SHARPE,"rank(ts_zscore(probability_second_quantile_ten_day_bucket_one_141,5))-rank(ts_zscore(probability_second_quantile_five_day_bucket_zero_13,180))"
SUCCESS,-3.7100,-1.9200,-11.5100,118.8300,-5.3300,43.2000,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"rank(ts_zscore(probability_third_bucket_one_day_label_one_16,20))-rank(ts_zscore(probability_second_quantile_one_day_bucket_one_13,180))"
SUCCESS,0.7300,0.1900,1.8000,4.1100,1.3600,26.4600,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;LOW_2Y_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize(rank(ts_delta(probability_second_quantile_one_day_bucket_zero_13,30))-rank(ts_delta(probability_second_bucket_ten_day_label_zero_15,62)),industry)),5))"
SUCCESS,-3.5100,-1.7200,-11.5600,119.6700,-4.7800,48.3200,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"group_zscore(ts_rank(probability_second_quantile_one_day_bucket_zero_13/(probability_second_bucket_one_day_label_one_16+0.0001),30),industry)"
SUCCESS,-0.0300,-0.0000,-0.0700,8.4900,-0.0200,53.3800,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"ts_rank(probability_second_quantile_one_day_bucket_zero_14,10)+ts_rank(probability_second_bucket_ten_day_label_one_17,10)"
SUCCESS,0.0300,0.0000,0.0800,11.1900,0.0900,19.2800,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"zscore(group_neutralize(rank(ts_mean(probability_second_quantile_one_day_bucket_zero_13,20))-rank(ts_mean(probability_third_bucket_five_day_label_zero_17,5)),industry))"
SUCCESS,-2.6400,-1.0600,-6.3900,67.6800,-3.2000,39.9000,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;LOW_2Y_SHARPE,"group_neutralize(ts_rank(probability_second_bucket_ten_day_label_zero_15,252)-ts_rank(probability_third_bucket_one_day_label_one_16,10),industry)"
SUCCESS,-1.7800,-1.1000,-4.8000,53.3100,-9.0800,10.5700,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"zscore(group_neutralize(rank(ts_mean(probability_second_quantile_ten_day_bucket_zero_141,10))-rank(ts_mean(probability_second_quantile_five_day_bucket_one_142,180)),industry))"
SUCCESS,2.3400,0.9000,6.0900,3.1100,2.9400,41.3700,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;LOW_2Y_SHARPE,"rank(ts_zscore(probability_second_quantile_five_day_bucket_one_13,252))-rank(ts_zscore(probability_second_quantile_ten_day_bucket_one_13,5))"
SUCCESS,1.0700,0.2700,2.6800,4.8800,1.2800,41.9500,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;LOW_2Y_SHARPE,"group_zscore(ts_rank(probability_third_bucket_one_day_label_two_15/(probability_second_quantile_ten_day_bucket_one_14+0.0001),20),industry)"
SUCCESS,1.4600,0.6100,3.9400,4.0600,3.4500,22.8200,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,,"normalize(ts_decay_linear(zscore(group_neutralize(rank(ts_zscore(probability_second_quantile_ten_day_bucket_one_13,60))*rank(probability_third_bucket_five_day_label_one_16),subindustry)),3))"
SUCCESS,0.7100,0.3400,2.9500,11.2000,23.9400,2.4600,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"normalize(ts_decay_linear(group_neutralize(rank(ts_ir(probability_third_bucket_five_day_label_one_17,252)),sector),4))"
SUCCESS,3.8300,2.0700,11.1000,2.3100,5.8600,37.8800,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SUB_UNIVERSE_SHARPE,"ts_rank(probability_third_bucket_five_day_label_two_18,252)+ts_rank(probability_third_bucket_five_day_label_two_18,30)"
SUCCESS,0.3400,0.1000,1.0500,9.4200,5.1500,4.0800,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"normalize(ts_decay_linear(group_neutralize(rank(ts_ir(probability_second_quantile_five_day_bucket_one_142,120)),sector),4))"
SUCCESS,-0.7600,-0.2300,-2.5000,30.6800,-1.7800,28.0200,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"power(rank(probability_third_bucket_five_day_label_two_17/(probability_second_quantile_ten_day_bucket_one_131+0.0001)),2)"
SUCCESS,-4.1300,-2.1300,-12.2200,126.2800,-5.3400,45.7600,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;LOW_2Y_SHARPE,"ts_rank(probability_second_bucket_one_day_label_zero_18/(probability_second_quantile_five_day_bucket_one_13+0.0001),30)"
SUCCESS,0.0900,0.0100,0.2400,9.2100,0.1900,25.0700,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"normalize(ts_decay_linear(group_neutralize(rank(ts_ir(probability_second_quantile_one_day_bucket_zero_131,5)),sector),4))"
SUCCESS,4.3600,2.7700,13.5000,3.1600,8.0700,33.4700,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,,"power(rank(probability_second_quantile_ten_day_bucket_one_13/(probability_second_quantile_one_day_bucket_zero_141+0.0001)),2)"
SUCCESS,-0.0900,-0.0100,-0.2300,8.3500,-0.1100,41.2100,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"ts_rank(probability_second_quantile_ten_day_bucket_zero_13,20)+ts_rank(probability_second_bucket_one_day_label_one_15,62)"
SUCCESS,0.1800,0.0200,0.4500,7.8100,0.3500,25.2900,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"normalize(ts_decay_linear(group_neutralize(rank(ts_ir(probability_second_quantile_one_day_bucket_zero_14,5)),sector),4))"
REQUEST_FAILED,,,,,,,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,,"normalize(ts_decay_linear(zscore(group_neutralize(rank(ts_zscore(probability_second_quantile_one_day_bucket_zero_131,20))*rank(probability_second_bucket_ten_day_label_one_17),subindustry)),3))"
SUCCESS,-0.0600,-0.0100,-0.1900,10.7900,-0.6100,6.2200,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;LOW_2Y_SHARPE,"zscore(group_neutralize(rank(ts_mean(probability_second_quantile_five_day_bucket_zero_14,120))-rank(ts_mean(probability_second_quantile_ten_day_bucket_zero_13,62)),industry))"
REQUEST_FAILED,,,,,,,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,,"normalize(ts_decay_linear(zscore(group_neutralize(rank(ts_zscore(probability_second_quantile_ten_day_bucket_one_13,10))*rank(probability_second_quantile_ten_day_bucket_zero_15),subindustry)),3))"
SUCCESS,2.2400,0.9300,5.7100,2.3700,3.4600,33.0300,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,,"ts_rank(probability_second_quantile_ten_day_bucket_one_141/(probability_second_quantile_five_day_bucket_zero_141+0.0001),252)"
SUCCESS,0.7300,0.2600,1.5700,2.7800,7.1200,4.4200,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"normalize(ts_decay_linear(group_neutralize(rank(ts_ir(probability_third_bucket_five_day_label_two_15,106)),sector),4))"
SUCCESS,-1.3500,-0.4500,-3.8800,41.4100,-2.2100,35.0300,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_2Y_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize(rank(ts_delta(probability_third_bucket_one_day_label_one_7,5))-rank(ts_delta(probability_second_bucket_one_day_label_one_16,15)),industry)),5))"
SUCCESS,3.5300,1.8200,11.1000,3.8000,5.3400,41.5300,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SUB_UNIVERSE_SHARPE;LOW_2Y_SHARPE,"normalize(ts_decay_linear(zscore(group_neutralize(rank(ts_zscore(probability_second_quantile_ten_day_bucket_one_14,5))*rank(probability_third_bucket_one_day_label_two_15),subindustry)),3))"
SUCCESS,1.5400,0.4400,4.0000,3.4100,1.6600,48.1500,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE;LOW_2Y_SHARPE,"rank(ts_zscore(probability_second_bucket_one_day_label_one_16,5))-rank(ts_zscore(probability_third_bucket_five_day_label_one_17,20))"
REQUEST_FAILED,,,,,,,TOP2500,1,5,INDUSTRY,EUR,0.08,ON,OFF,VERIFY,FASTEXPR,,"zscore(group_neutralize(rank(ts_mean(probability_second_quantile_one_day_bucket_zero_14,120))-rank(ts_mean(probability_second_quantile_five_day_bucket_one_142,30)),industry))"
